Station,Epiyear,Epiweek,Year,Month,Day,Daily_Rainfall_Total_mm,Mean_Temperature_degC,Maximum_Temperature_degC,Minimum_Temperature_degC,Mean_Wind_Speed_kmh,Max_Wind_Speed_kmh
Ang Mo Kio,2012,45,2012,11,10,0,26.6,31.8,24.9,3.9,22.7
Ang Mo Kio,2012,46,2012,11,11,3.8,27.4,31,25.5,4,19.8
Ang Mo Kio,2012,46,2012,11,12,2.8,26.6,30.7,24.2,4.3,26.6
Ang Mo Kio,2012,46,2012,11,13,4.6,26.2,31.5,24.4,3.9,33.5
Ang Mo Kio,2012,46,2012,11,14,54.4,26,31.7,23.8,3.8,37.8
Ang Mo Kio,2012,46,2012,11,15,0,27.6,31,25.2,4,27
Ang Mo Kio,2012,46,2012,11,16,1,28.1,33.3,25.9,4.2,28.8
Ang Mo Kio,2012,46,2012,11,17,49.6,26.9,33.1,23.1,5.3,44.3
Ang Mo Kio,2012,47,2012,11,18,3.4,27,32.7,24.1,3.5,28.8
Ang Mo Kio,2012,47,2012,11,19,0.2,26.8,29,24.9,5.3,25.6
Ang Mo Kio,2012,47,2012,11,20,0,28.1,32.4,24.7,4.9,28.1
Ang Mo Kio,2012,47,2012,11,21,13.4,27.3,33.2,24.2,4,32.8
Ang Mo Kio,2012,47,2012,11,22,0.4,26.8,29,24.9,4.3,29.5
Ang Mo Kio,2012,47,2012,11,23,49.6,26.8,32.9,23.3,3.7,33.8
Ang Mo Kio,2012,47,2012,11,24,0,27.3,30.9,23.7,6.4,26.6
Ang Mo Kio,2012,48,2012,11,25,4.8,26.6,30.2,24.8,3.8,21.6
Ang Mo Kio,2012,48,2012,11,26,6,27.1,33.5,24.3,3.6,21.6
Ang Mo Kio,2012,48,2012,11,27,10.8,26.5,32.4,24.8,3.6,34.9
Ang Mo Kio,2012,48,2012,11,28,0,27.7,32.7,24.8,3.5,20.2
Ang Mo Kio,2012,48,2012,11,29,0.6,27.2,31.2,24.8,4.8,29.5
Ang Mo Kio,2012,48,2012,11,30,12.6,27.7,32.9,25.3,3.8,25.6
Ang Mo Kio,2012,48,2012,12,1,0,26.8,30.6,25.6,3.3,23
Ang Mo Kio,2012,49,2012,12,2,0.6,27.3,30.7,24.6,3.6,17.3
Ang Mo Kio,2012,49,2012,12,3,40.4,25.5,30.1,22.6,4.6,31.7
Ang Mo Kio,2012,49,2012,12,4,0.4,26.2,31.5,23.6,5,30.6
Ang Mo Kio,2012,49,2012,12,5,10.4,26.2,31.3,24.4,3.8,26.6
Ang Mo Kio,2012,49,2012,12,6,13.8,26.9,32.3,24.5,4.7,29.9
Ang Mo Kio,2012,49,2012,12,7,0.2,27.8,32,25.1,6.9,32.8
Ang Mo Kio,2012,49,2012,12,8,0,27.8,30.6,25.7,5.7,27.4
Ang Mo Kio,2012,50,2012,12,9,0.4,27.2,30.4,25.4,4.8,25.2
Ang Mo Kio,2012,50,2012,12,10,18,26.6,32.5,23.8,4.1,30.6
Ang Mo Kio,2012,50,2012,12,11,38,26.1,30.2,22.6,3.8,24.8
Ang Mo Kio,2012,50,2012,12,12,9,25.8,31.9,23.8,4.6,31
Ang Mo Kio,2012,50,2012,12,13,41.2,25.1,30.7,22.4,4.9,38.2
Ang Mo Kio,2012,50,2012,12,14,0.6,26.9,31.3,24.6,5.1,29.9
Ang Mo Kio,2012,50,2012,12,15,2,27.2,31,25.2,4.5,27.4
Ang Mo Kio,2012,51,2012,12,16,5.6,25.7,30.3,24.5,3.8,32.8
Ang Mo Kio,2012,51,2012,12,17,4,25.9,30,23.9,4.3,26.3
Ang Mo Kio,2012,51,2012,12,18,21.4,25,28.4,23.6,3.8,24.8
Ang Mo Kio,2012,51,2012,12,19,8.6,25.7,31,24,4.2,29.5
Ang Mo Kio,2012,51,2012,12,20,0,27.1,31.2,23.6,5.6,25.6
Ang Mo Kio,2012,51,2012,12,21,3.6,27.4,32.4,25.1,4.2,27.4
Ang Mo Kio,2012,51,2012,12,22,54.6,26.3,32.4,22.7,3.8,32
Ang Mo Kio,2012,52,2012,12,23,1.8,26.6,30.3,24.3,5.2,31.3
Ang Mo Kio,2012,52,2012,12,24,1.6,26.4,29.4,24.8,5.6,24.1
Ang Mo Kio,2012,52,2012,12,25,1,24.9,27.2,23.6,4.7,22.3
Ang Mo Kio,2012,52,2012,12,26,0,26,29.7,23.8,5.8,24.8
Ang Mo Kio,2012,52,2012,12,27,0,26.6,29.2,24.7,6,29.2
Ang Mo Kio,2012,52,2012,12,28,6.8,26.8,30.4,24.8,5.3,25.6
Ang Mo Kio,2012,52,2012,12,29,9.2,26.6,30.3,24.3,4.1,37.1
Ang Mo Kio,2013,1,2012,12,30,1.8,27,30.5,25.3,4.5,29.2
Ang Mo Kio,2013,1,2012,12,31,89,24.8,28.9,22,4.8,36.7
Ang Mo Kio,2013,1,2013,1,1,3.4,26.7,31.9,23.1,5,28.8
Ang Mo Kio,2013,1,2013,1,2,49.2,26,31.4,22.9,5.4,34.2
Ang Mo Kio,2013,1,2013,1,3,2.4,26.6,31.9,24.6,4.5,27
Ang Mo Kio,2013,1,2013,1,4,0,27,31,24.8,6.8,28.8
Ang Mo Kio,2013,1,2013,1,5,0,27.4,31,25,6,25.2
Ang Mo Kio,2013,2,2013,1,6,0,28.3,33.1,24.8,4.9,25.6
Ang Mo Kio,2013,2,2013,1,7,0,29.4,34.6,25.5,6.8,37.4
Ang Mo Kio,2013,2,2013,1,8,14.6,26.9,33.1,22.2,6,41.8
Ang Mo Kio,2013,2,2013,1,9,2.8,26.6,31.7,23.9,5.2,28.1
Ang Mo Kio,2013,2,2013,1,10,0,26.9,30.8,24.6,5.3,24.1
Ang Mo Kio,2013,2,2013,1,11,0.2,27.3,30.9,25.6,7.8,28.8
Ang Mo Kio,2013,2,2013,1,12,1.8,27.2,31.9,25,6.7,27
Ang Mo Kio,2013,3,2013,1,13,13,26.2,30.8,23.4,4.7,31.3
Ang Mo Kio,2013,3,2013,1,14,2.4,26.8,31,25.2,7.8,39.6
Ang Mo Kio,2013,3,2013,1,15,4.8,26.6,30.7,24.9,7.9,29.2
Ang Mo Kio,2013,3,2013,1,16,0.6,26.7,29.2,25.1,8.4,34.9
Ang Mo Kio,2013,3,2013,1,17,0,27.1,31,24.7,9.7,36.7
Ang Mo Kio,2013,3,2013,1,18,54.8,26.9,32.4,24.3,8.1,37.8
Ang Mo Kio,2013,3,2013,1,19,34.6,23.5,24.8,22.4,5.7,59.4
Ang Mo Kio,2013,4,2013,1,20,6.6,24.3,25.8,23.4,4.6,22.7
Ang Mo Kio,2013,4,2013,1,21,1,26.6,31.1,23.8,6.8,29.9
Ang Mo Kio,2013,4,2013,1,22,2.2,25.6,28.2,23.7,6.9,27.7
Ang Mo Kio,2013,4,2013,1,23,0,27,30.9,24.4,7.8,33.8
Ang Mo Kio,2013,4,2013,1,24,0.8,26.9,31,24.9,7.8,28.8
Ang Mo Kio,2013,4,2013,1,25,0,26.9,30.9,24.4,8,31.3
Ang Mo Kio,2013,4,2013,1,26,0,27.1,31.1,24.7,8.2,31.7
Ang Mo Kio,2013,5,2013,1,27,0,26.9,31.2,24.5,8.2,32
Ang Mo Kio,2013,5,2013,1,28,0,27.1,30.9,24.7,8,29.2
Ang Mo Kio,2013,5,2013,1,29,0,27,31.4,24.3,9.3,38.5
Ang Mo Kio,2013,5,2013,1,30,0,27.3,31.8,24.3,8.8,38.2
Ang Mo Kio,2013,5,2013,1,31,0.6,27.2,30.9,24.9,8.4,33.8
Ang Mo Kio,2013,5,2013,2,1,0,27.6,31.1,25.4,9.8,39.6
Ang Mo Kio,2013,5,2013,2,2,0,28,32.8,25.1,9.2,40.7
Ang Mo Kio,2013,6,2013,2,3,22.6,25.7,28.6,23.8,5.8,30.6
Ang Mo Kio,2013,6,2013,2,4,1.4,26.3,28.7,23.7,6.1,27.7
Ang Mo Kio,2013,6,2013,2,5,13.2,25.8,28.7,23,5.9,27.7
Ang Mo Kio,2013,6,2013,2,6,41.2,25.3,28.9,23.6,4.2,23.4
Ang Mo Kio,2013,6,2013,2,7,11.6,26.3,31.2,24,5.4,30.6
Ang Mo Kio,2013,6,2013,2,8,18.4,25.6,30.5,23.7,3.7,33.1
Ang Mo Kio,2013,6,2013,2,9,54.8,25.8,31.6,23,4.6,33.1
Ang Mo Kio,2013,7,2013,2,10,8,24.3,25.4,23,5.8,30.6
Ang Mo Kio,2013,7,2013,2,11,0,25.3,29,23.7,4.9,28.8
Ang Mo Kio,2013,7,2013,2,12,9.8,25.7,29.1,24,6.1,33.8
Ang Mo Kio,2013,7,2013,2,13,1.2,26.6,30.7,24,6.6,36
Ang Mo Kio,2013,7,2013,2,14,45,24.6,27.7,23,4.3,26.6
Ang Mo Kio,2013,7,2013,2,15,34.6,25.3,29.8,22.6,5.1,30.6
Ang Mo Kio,2013,7,2013,2,16,9.2,25.5,29.9,24.2,4.7,29.9
Ang Mo Kio,2013,8,2013,2,17,1.4,24.5,25.7,23.5,4.8,20.9
Ang Mo Kio,2013,8,2013,2,18,13,26,31.4,24,5.7,26.6
Ang Mo Kio,2013,8,2013,2,19,0,26,27.7,24.7,5.2,22.7
Ang Mo Kio,2013,8,2013,2,20,0,27.1,31.8,24.8,5.7,27
Ang Mo Kio,2013,8,2013,2,21,0,26.7,30.2,24.5,5.3,21.2
Ang Mo Kio,2013,8,2013,2,22,0,27.5,32.3,24.9,7.7,31.7
Ang Mo Kio,2013,8,2013,2,23,0,27.8,32.2,24.7,7.5,27
Ang Mo Kio,2013,9,2013,2,24,0,27.6,30.6,24.9,7.1,29.9
Ang Mo Kio,2013,9,2013,2,25,29.8,27,31.7,23.6,5,33.1
Ang Mo Kio,2013,9,2013,2,26,107,26.6,32.7,23.9,5.1,22
Ang Mo Kio,2013,9,2013,2,27,7.4,27.1,31.9,24.4,4.9,21.6
Ang Mo Kio,2013,9,2013,2,28,0,27.6,34.1,25.1,5,26.3
Ang Mo Kio,2013,9,2013,3,1,0,28.1,33.9,25.5,5.9,26.3
Ang Mo Kio,2013,9,2013,3,2,25.2,27.7,33.1,22.7,6.7,49
Ang Mo Kio,2013,10,2013,3,3,0,27.7,30.9,25.4,9.1,33.8
Ang Mo Kio,2013,10,2013,3,4,0.2,27.6,31.3,24.8,9.1,44.3
Ang Mo Kio,2013,10,2013,3,5,0.2,27.4,31.1,25.3,7.9,36.7
Ang Mo Kio,2013,10,2013,3,6,0,27.3,30.7,25.1,7.7,31.3
Ang Mo Kio,2013,10,2013,3,7,0,27.8,32.5,24.8,7.5,29.2
Ang Mo Kio,2013,10,2013,3,8,0,28,32.3,25.5,9.2,37.1
Ang Mo Kio,2013,10,2013,3,9,4.8,26.9,31.1,25.2,6.3,31.3
Ang Mo Kio,2013,11,2013,3,10,19.4,26.8,33.5,23.6,4.9,38.9
Ang Mo Kio,2013,11,2013,3,11,0,27.7,32.9,24.8,6.7,37.1
Ang Mo Kio,2013,11,2013,3,12,0,27.8,33.1,24.4,6.3,25.6
Ang Mo Kio,2013,11,2013,3,13,1,27.4,33.4,24.6,5.3,38.9
Ang Mo Kio,2013,11,2013,3,14,4.2,27.4,32.9,25.1,6,32.4
Ang Mo Kio,2013,11,2013,3,15,0,28.4,33.3,25,6.8,33.8
Ang Mo Kio,2013,11,2013,3,16,0,28.5,33,25.5,7.2,32
Ang Mo Kio,2013,12,2013,3,17,16.2,26.8,31.3,24.3,5.1,25.6
Ang Mo Kio,2013,12,2013,3,18,0,28.2,35.2,24.9,6.5,26.3
Ang Mo Kio,2013,12,2013,3,19,0,28.4,34.1,25.3,6.8,28.8
Ang Mo Kio,2013,12,2013,3,20,2.4,28.6,32.8,25.7,5.8,22.7
Ang Mo Kio,2013,12,2013,3,21,0,29,33.6,27.2,7.1,31
Ang Mo Kio,2013,12,2013,3,22,0.2,28.3,33,25.7,5.6,30.6
Ang Mo Kio,2013,12,2013,3,23,0.8,28.4,33.3,25.9,5,25.6
Ang Mo Kio,2013,13,2013,3,24,0,28.5,34.8,26.1,4.8,35.6
Ang Mo Kio,2013,13,2013,3,25,0,28.3,33.7,25.5,4.2,29.5
Ang Mo Kio,2013,13,2013,3,26,13.8,27.9,33.6,24.4,4.7,33.5
Ang Mo Kio,2013,13,2013,3,27,23.6,28.9,32.9,25.2,4.3,24.8
Ang Mo Kio,2013,13,2013,3,28,14.6,28.3,33.1,26.7,3.9,19.4
Ang Mo Kio,2013,13,2013,3,29,11,28,34.1,25,3.9,27.4
Ang Mo Kio,2013,13,2013,3,30,5.6,28.2,34.8,25.8,3.9,29.5
Ang Mo Kio,2013,14,2013,3,31,0,29,35.5,26.2,3.9,27.7
Ang Mo Kio,2013,14,2013,4,1,22,28.2,34.6,23.8,4.3,35.6
Ang Mo Kio,2013,14,2013,4,2,3,28.6,33.5,26.1,4.2,27.4
Ang Mo Kio,2013,14,2013,4,3,51.4,28.1,34.8,25,4,23.4
Ang Mo Kio,2013,14,2013,4,4,4.6,27.4,32.9,25.4,4.5,25.6
Ang Mo Kio,2013,14,2013,4,5,0,29.3,33.6,25.5,6.4,25.9
Ang Mo Kio,2013,14,2013,4,6,2.2,27.8,30.3,26.1,7.2,42.8
Ang Mo Kio,2013,15,2013,4,7,0,28.2,30.8,26,7.3,32.8
Ang Mo Kio,2013,15,2013,4,8,7.8,28.2,32.4,24.5,4.1,28.8
Ang Mo Kio,2013,15,2013,4,9,0.2,28.1,31.9,25.7,3.7,21.6
Ang Mo Kio,2013,15,2013,4,10,0.2,28.5,32.9,26.2,4.4,22.3
Ang Mo Kio,2013,15,2013,4,11,0,27.2,29.7,24.9,4.2,16.6
Ang Mo Kio,2013,15,2013,4,12,0,29.2,35.6,25.8,5.2,22.3
Ang Mo Kio,2013,15,2013,4,13,13.2,29.5,34.8,25.8,5.2,31
Ang Mo Kio,2013,16,2013,4,14,0.4,25.9,28.8,22.1,4,45.7
Ang Mo Kio,2013,16,2013,4,15,0,29.5,35.4,25.3,5.1,22.7
Ang Mo Kio,2013,16,2013,4,16,31.4,29.4,34.5,26.7,5.1,24.1
Ang Mo Kio,2013,16,2013,4,17,1.6,28.4,31.8,23.7,7.3,40.3
Ang Mo Kio,2013,16,2013,4,18,1.4,30.3,34.9,27.1,6.2,31.3
Ang Mo Kio,2013,16,2013,4,19,0.6,27.2,29.7,24.6,4.8,28.4
Ang Mo Kio,2013,16,2013,4,20,0,29.7,33.7,26.4,5.6,25.2
Ang Mo Kio,2013,17,2013,4,21,7.8,26.7,32.4,24.1,4.8,50.8
Ang Mo Kio,2013,17,2013,4,22,10.4,27.9,34.5,23.8,4.7,49.3
Ang Mo Kio,2013,17,2013,4,23,0,28.1,31.5,25.8,4.2,30.2
Ang Mo Kio,2013,17,2013,4,24,2.2,28.4,33.7,26.4,4.1,23.4
Ang Mo Kio,2013,17,2013,4,25,27.8,28.7,32.9,25.7,4.1,19.4
Ang Mo Kio,2013,17,2013,4,26,0.6,26.9,30.1,22.8,4.3,37.8
Ang Mo Kio,2013,17,2013,4,27,9,27.9,33.6,24.5,3.2,37.4
Ang Mo Kio,2013,18,2013,4,28,10.8,26.1,27.3,23.7,3.5,22.7
Ang Mo Kio,2013,18,2013,4,29,0,28.2,33.8,25,4.9,31.3
Ang Mo Kio,2013,18,2013,4,30,0,29.1,33.7,25.6,5.1,27.7
Ang Mo Kio,2013,18,2013,5,1,10.6,28.2,30.7,26.4,4,25.9
Ang Mo Kio,2013,18,2013,5,2,6.4,28,32.6,24.9,4.1,33.8
Ang Mo Kio,2013,18,2013,5,3,0.8,27.9,30.7,26.1,4.2,29.2
Ang Mo Kio,2013,18,2013,5,4,0,28.9,32.4,25.9,6.3,31
Ang Mo Kio,2013,19,2013,5,5,62.4,27.1,29.8,23.9,3.7,28.8
Ang Mo Kio,2013,19,2013,5,6,2,27.5,32.7,25.4,3.5,27.7
Ang Mo Kio,2013,19,2013,5,7,80.8,26.9,32.6,23.3,3.8,33.1
Ang Mo Kio,2013,19,2013,5,8,2,27.3,32.2,24.9,4.1,31.7
Ang Mo Kio,2013,19,2013,5,9,13.2,27.7,33.6,24.4,4.7,45.7
Ang Mo Kio,2013,19,2013,5,10,9.4,27.9,33.1,24.8,4.7,32.8
Ang Mo Kio,2013,19,2013,5,11,0,28.1,31.8,26.3,5.1,24.8
Ang Mo Kio,2013,20,2013,5,12,0,30.1,35.5,27.7,6.5,28.4
Ang Mo Kio,2013,20,2013,5,13,0,30.5,34.5,28.4,7.2,25.9
Ang Mo Kio,2013,20,2013,5,14,29.2,28.7,32.5,23.6,4.5,34.9
Ang Mo Kio,2013,20,2013,5,15,21.8,29.1,33.7,26.3,4.8,24.8
Ang Mo Kio,2013,20,2013,5,16,1.4,27.2,31.6,22.8,5.9,37.4
Ang Mo Kio,2013,20,2013,5,17,0,29.9,34.8,26.4,3.9,20.5
Ang Mo Kio,2013,20,2013,5,18,0.6,28.2,31,26.6,4.7,26.3
Ang Mo Kio,2013,21,2013,5,19,0,29.6,33.8,25.6,4.4,22.7
Ang Mo Kio,2013,21,2013,5,20,0,28.9,32.7,26.6,4.3,20.5
Ang Mo Kio,2013,21,2013,5,21,20.6,27.8,33.7,24.6,3.9,38.9
Ang Mo Kio,2013,21,2013,5,22,2.8,27.6,31.5,25.4,3.9,23
Ang Mo Kio,2013,21,2013,5,23,0.2,28.6,32.5,25.9,3.9,19.4
Ang Mo Kio,2013,21,2013,5,24,29.2,26.7,29.4,22.7,3.4,32
Ang Mo Kio,2013,21,2013,5,25,0,28.9,34.9,25.9,4.9,24.5
Ang Mo Kio,2013,22,2013,5,26,1.2,27.2,32.3,24.5,3.8,24.1
Ang Mo Kio,2013,22,2013,5,27,0.2,28.6,33.8,24.9,4.7,19.1
Ang Mo Kio,2013,22,2013,5,28,0,28.7,33.1,25.9,4.5,25.9
Ang Mo Kio,2013,22,2013,5,29,0.8,27,28.5,26.2,4.2,16.9
Ang Mo Kio,2013,22,2013,5,30,0.4,27.1,32.8,24.1,5.7,34.9
Ang Mo Kio,2013,22,2013,5,31,52,27.4,33.2,24.5,4.1,64.8
Ang Mo Kio,2013,22,2013,6,1,1.6,27.8,34.3,23,3.6,42.1
Ang Mo Kio,2013,23,2013,6,2,0.6,29.1,35.5,25.6,4.3,24.1
Ang Mo Kio,2013,23,2013,6,3,4.8,28.4,33.5,25.4,4.3,27.4
Ang Mo Kio,2013,23,2013,6,4,0,27.9,32.8,25.4,4.5,22.7
Ang Mo Kio,2013,23,2013,6,5,35.6,27.1,34.7,23.2,4.1,35.6
Ang Mo Kio,2013,23,2013,6,6,53.6,27.5,34.4,24.4,4.8,23.8
Ang Mo Kio,2013,23,2013,6,7,27.8,27.8,34.5,23.5,4.3,48.2
Ang Mo Kio,2013,23,2013,6,8,1.4,28.1,33.5,24.8,4.2,27
Ang Mo Kio,2013,24,2013,6,9,6.2,27.8,30.3,24.2,5.8,32.8
Ang Mo Kio,2013,24,2013,6,10,2.6,29,32.5,25.6,6.6,31.3
Ang Mo Kio,2013,24,2013,6,11,0,29.5,32.5,24.8,7.3,33.8
Ang Mo Kio,2013,24,2013,6,12,0,30,32.8,28,7.7,39.2
Ang Mo Kio,2013,24,2013,6,13,0,30.4,34.1,27.4,6,38.2
Ang Mo Kio,2013,24,2013,6,14,0,30.8,33.5,28.4,5.9,28.4
Ang Mo Kio,2013,24,2013,6,15,0,30.7,33.9,27.7,5,28.1
Ang Mo Kio,2013,25,2013,6,16,1,30.8,34.1,27,6.1,27
Ang Mo Kio,2013,25,2013,6,17,0,29.4,32.8,26.8,5.6,28.8
Ang Mo Kio,2013,25,2013,6,18,0,30.6,34.2,27.1,6.5,32.8
Ang Mo Kio,2013,25,2013,6,19,0,30.8,34.3,28.2,7.4,43.9
Ang Mo Kio,2013,25,2013,6,20,0,30.2,33.9,27.4,6.3,31
Ang Mo Kio,2013,25,2013,6,21,0,30.2,33.7,27.6,6.6,32
Ang Mo Kio,2013,25,2013,6,22,0,30.7,34.6,28.1,5.6,26.3
Ang Mo Kio,2013,26,2013,6,23,0,31,34.7,28,4.4,22.7
Ang Mo Kio,2013,26,2013,6,24,0,30.5,34.5,28.4,7.4,23.4
Ang Mo Kio,2013,26,2013,6,25,0,29.3,34.1,26.4,5.9,38.9
Ang Mo Kio,2013,26,2013,6,26,1.2,27.7,29.8,25,4,27.7
Ang Mo Kio,2013,26,2013,6,27,0,29.3,33.4,26.1,5.5,24.5
Ang Mo Kio,2013,26,2013,6,28,5.4,29.1,32.5,25.2,4.3,25.6
Ang Mo Kio,2013,26,2013,6,29,0,29.4,33,26.8,4.2,22
Ang Mo Kio,2013,27,2013,6,30,0,27.5,29.5,25,4.1,34.2
Ang Mo Kio,2013,27,2013,7,1,0,28.6,31.9,26.1,5.7,34.2
Ang Mo Kio,2013,27,2013,7,2,0.4,27.9,30.5,26.5,5.3,31.7
Ang Mo Kio,2013,27,2013,7,3,0,28.6,32.4,25.2,5.6,24.1
Ang Mo Kio,2013,27,2013,7,4,1.4,27.1,30.1,24.5,4.5,29.9
Ang Mo Kio,2013,27,2013,7,5,0,27.1,30.4,24.5,5.6,22.3
Ang Mo Kio,2013,27,2013,7,6,0,29,32,26.6,6.1,29.5
Ang Mo Kio,2013,28,2013,7,7,0,29.6,32.3,27.5,6.5,36.4
Ang Mo Kio,2013,28,2013,7,8,11,28.9,32.2,26.3,6.5,27.4
Ang Mo Kio,2013,28,2013,7,9,31,26.1,28.2,23.2,5.7,38.5
Ang Mo Kio,2013,28,2013,7,10,0,28.5,32.6,25.2,6.4,27.4
Ang Mo Kio,2013,28,2013,7,11,25,27.2,30.4,23.2,4,28.4
Ang Mo Kio,2013,28,2013,7,12,0.4,27.4,31.5,24.9,4.7,35.6
Ang Mo Kio,2013,28,2013,7,13,1,27.5,29.9,25,4.9,26.3
Ang Mo Kio,2013,29,2013,7,14,2,27.4,29.1,24.6,4.5,31.7
Ang Mo Kio,2013,29,2013,7,15,0,27.3,31.6,24.6,6.4,28.1
Ang Mo Kio,2013,29,2013,7,16,2.8,27.6,32.5,25.5,3.8,28.4
Ang Mo Kio,2013,29,2013,7,17,15.8,26.6,30.7,24.2,4.1,33.5
Ang Mo Kio,2013,29,2013,7,18,2.6,26.4,27.9,23.8,5.3,35.3
Ang Mo Kio,2013,29,2013,7,19,0,28.3,31.4,25.6,5,23.8
Ang Mo Kio,2013,29,2013,7,20,0,29.1,33.4,25.7,5.3,27
Ang Mo Kio,2013,30,2013,7,21,0,29.5,33.5,26.8,5.9,30.2
Ang Mo Kio,2013,30,2013,7,22,0,29.5,33.1,26.8,7,32.4
Ang Mo Kio,2013,30,2013,7,23,0,29.6,32.5,27.7,7.8,28.1
Ang Mo Kio,2013,30,2013,7,24,1.4,29.4,33.8,26.7,7,29.2
Ang Mo Kio,2013,30,2013,7,25,0,27.8,31.6,24.8,5,28.4
Ang Mo Kio,2013,30,2013,7,26,2.6,26.8,31.4,24.3,4.7,26.3
Ang Mo Kio,2013,30,2013,7,27,2.2,25.5,26.4,24.4,4.6,31
Ang Mo Kio,2013,31,2013,7,28,0,28.5,33.5,24.4,4.7,22.7
Ang Mo Kio,2013,31,2013,7,29,31,27.6,29.9,22.7,4.9,33.8
Ang Mo Kio,2013,31,2013,7,30,0,28.1,31.5,25.7,5.1,26.3
Ang Mo Kio,2013,31,2013,7,31,12.8,28.4,32,25.3,6.5,26.3
Ang Mo Kio,2013,31,2013,8,1,13,27.3,30.6,22.5,6,41.4
Ang Mo Kio,2013,31,2013,8,2,0,27.1,29.6,24.9,6.1,29.5
Ang Mo Kio,2013,31,2013,8,3,0,29.3,32.9,26.8,7.1,26.3
Ang Mo Kio,2013,32,2013,8,4,12.6,28.4,31.3,22.9,6.4,51.5
Ang Mo Kio,2013,32,2013,8,5,32.8,26.9,28.8,23,7.4,31.7
Ang Mo Kio,2013,32,2013,8,6,0.6,28.6,31.4,25.4,5.1,25.9
Ang Mo Kio,2013,32,2013,8,7,15.2,28.5,31.6,25.6,6.5,31.7
Ang Mo Kio,2013,32,2013,8,8,0,27,28.3,23.2,6.6,41.4
Ang Mo Kio,2013,32,2013,8,9,1.2,28,31.8,25.6,6,20.5
Ang Mo Kio,2013,32,2013,8,10,10,27.2,31.2,23.2,6.6,54
Ang Mo Kio,2013,33,2013,8,11,7.6,26.9,31.6,22.4,5.2,41.4
Ang Mo Kio,2013,33,2013,8,12,3.4,27.4,32,22.7,5.8,36
Ang Mo Kio,2013,33,2013,8,13,1.6,26.5,28.6,22.8,5.8,42.1
Ang Mo Kio,2013,33,2013,8,14,3.6,27.5,29.9,26,5.2,29.2
Ang Mo Kio,2013,33,2013,8,15,0,28.6,31.8,26.6,6.9,27.4
Ang Mo Kio,2013,33,2013,8,16,0,28.5,31.6,25.9,5.7,25.6
Ang Mo Kio,2013,33,2013,8,17,11.2,27.7,33,22.7,5.1,52.6
Ang Mo Kio,2013,34,2013,8,18,0,28.2,31.9,26.4,5.5,24.8
Ang Mo Kio,2013,34,2013,8,19,0,28.3,32.4,25,5.4,32
Ang Mo Kio,2013,34,2013,8,20,0,27.3,30.7,25.3,4.2,22.7
Ang Mo Kio,2013,34,2013,8,21,0,28.5,31.4,26.5,6.9,31.7
Ang Mo Kio,2013,34,2013,8,22,0.8,28.6,32.2,24.7,7.3,34.2
Ang Mo Kio,2013,34,2013,8,23,0,28.9,32.2,26.6,7.1,28.8
Ang Mo Kio,2013,34,2013,8,24,0,29.2,33,27,7.9,34.9
Ang Mo Kio,2013,35,2013,8,25,0,29.1,32.6,27.3,9.1,38.2
Ang Mo Kio,2013,35,2013,8,26,8.4,27.7,30.8,24.4,7.1,36
Ang Mo Kio,2013,35,2013,8,27,0,28.9,32.8,20,7.1,26.6
Ang Mo Kio,2013,35,2013,8,28,24.6,27.2,32.6,23.5,5.9,35.6
Ang Mo Kio,2013,35,2013,8,29,4.2,27,31.4,24.6,4.7,31
Ang Mo Kio,2013,35,2013,8,30,13.8,27.4,31.5,24.4,4.4,34.6
Ang Mo Kio,2013,35,2013,8,31,0,28.6,32.2,25.7,6,25.9
Ang Mo Kio,2013,36,2013,9,1,0,27.8,30.8,26.2,5.5,24.1
Ang Mo Kio,2013,36,2013,9,2,94,26.8,31.3,21.6,4.6,28.1
Ang Mo Kio,2013,36,2013,9,3,4.2,26.4,29.1,24.3,3.9,19.8
Ang Mo Kio,2013,36,2013,9,4,6,26.3,30,24,4.4,23.4
Ang Mo Kio,2013,36,2013,9,5,84.2,25.4,26.6,23.2,4.4,36.4
Ang Mo Kio,2013,36,2013,9,6,53.8,25.6,29.8,22.4,5.2,52.6
Ang Mo Kio,2013,36,2013,9,7,18,25.5,28.7,21.7,6,34.6
Ang Mo Kio,2013,37,2013,9,8,1,26.3,30.7,22,5,36.4
Ang Mo Kio,2013,37,2013,9,9,6.8,26.2,30.4,24.8,5.1,31
Ang Mo Kio,2013,37,2013,9,10,8.6,25.4,27.1,22.9,5.9,33.5
Ang Mo Kio,2013,37,2013,9,11,0,27.5,31.3,23.9,6.1,35.3
Ang Mo Kio,2013,37,2013,9,12,0,28.5,31.5,25.2,8.1,33.8
Ang Mo Kio,2013,37,2013,9,13,0,28.3,30.9,26.9,6.4,33.5
Ang Mo Kio,2013,37,2013,9,14,0,28.8,31.6,27.1,5.8,29.2
Ang Mo Kio,2013,38,2013,9,15,13.8,25.6,28.6,23.3,5.2,35.6
Ang Mo Kio,2013,38,2013,9,16,0,27.9,32.2,24.6,4.6,22.7
Ang Mo Kio,2013,38,2013,9,17,0.4,27.4,30.5,25.7,5,26.3
Ang Mo Kio,2013,38,2013,9,18,0,29,32.2,26.4,5.2,22
Ang Mo Kio,2013,38,2013,9,19,0,29.2,33.2,26.9,6.3,28.1
Ang Mo Kio,2013,38,2013,9,20,0,29.5,33.6,27.3,5.8,24.5
