Station,Date,Epiyear,Epiweek,Rainfall,Mean_temp,Temp_range
Admiralty,2013-03-12,2013,11,0,27.9,9.099999999999998
Admiralty,2013-03-13,2013,11,19,27.4,11.299999999999997
Admiralty,2013-03-14,2013,11,0,27.5,7.600000000000001
Admiralty,2013-03-15,2013,11,0,28.3,7.899999999999999
Admiralty,2013-03-16,2013,11,0,28.3,6.899999999999999
Admiralty,2013-03-17,2013,12,16,26.9,6.800000000000001
Admiralty,2013-03-18,2013,12,0,28.3,9.099999999999998
Admiralty,2013-03-19,2013,12,0,28.4,7.800000000000001
Admiralty,2013-03-20,2013,12,0,28.9,7.799999999999997
Admiralty,2013-03-21,2013,12,0.2,28.7,5.600000000000001
Admiralty,2013-03-22,2013,12,18.6,27.9,8.399999999999999
Admiralty,2013-03-23,2013,12,5.8,28,7.399999999999999
Admiralty,2013-03-24,2013,13,50,27.9,13.300000000000004
Admiralty,2013-03-25,2013,13,0.4,27.8,9.000000000000004
Admiralty,2013-03-26,2013,13,10.4,28.1,9.100000000000001
Admiralty,2013-03-27,2013,13,0,29,5.900000000000002
Admiralty,2013-03-28,2013,13,16.4,28.1,7.5
Admiralty,2013-03-29,2013,13,36.2,27.7,10.600000000000001
Admiralty,2013-03-30,2013,13,49.2,28.1,10.799999999999997
Admiralty,2013-03-31,2013,14,10.4,28.4,9.400000000000002
Admiralty,2013-04-01,2013,14,21,27.9,10.899999999999999
Admiralty,2013-04-02,2013,14,10.6,28.5,8.100000000000001
Admiralty,2013-04-03,2013,14,10.8,28.1,9.700000000000003
Admiralty,2013-04-04,2013,14,4.4,27.5,6.900000000000002
Admiralty,2013-04-05,2013,14,0,28.8,7.0000000000000036
Admiralty,2013-04-06,2013,14,1,27.9,4.200000000000003
Admiralty,2013-04-07,2013,15,0,28.1,4.100000000000001
Admiralty,2013-04-08,2013,15,0.8,28.2,6.800000000000001
Admiralty,2013-04-09,2013,15,0,28,6.399999999999999
Admiralty,2013-04-10,2013,15,0,28.6,7.099999999999998
Admiralty,2013-04-11,2013,15,0,27.3,5.699999999999999
Admiralty,2013-04-12,2013,15,0,29,9.5
Admiralty,2013-04-13,2013,15,3.4,29.5,8.899999999999999
Admiralty,2013-04-14,2013,16,0.8,26.2,6.599999999999998
Admiralty,2013-04-15,2013,16,0,29.3,9.700000000000003
Admiralty,2013-04-16,2013,16,5,29.9,8.300000000000004
Admiralty,2013-04-17,2013,16,0.4,28.2,6
Admiralty,2013-04-18,2013,16,1.2,30,6.5
Admiralty,2013-04-19,2013,16,0,27.2,5.600000000000001
Admiralty,2013-04-20,2013,16,0,29.6,7.899999999999999
Admiralty,2013-04-21,2013,17,17.8,26.2,9.7
Admiralty,2013-04-22,2013,17,11.4,27.8,11.5
Admiralty,2013-04-23,2013,17,0.2,27.5,7.199999999999996
Admiralty,2013-04-24,2013,17,16,27.6,10.000000000000004
Admiralty,2013-04-25,2013,17,20.8,27.8,6.699999999999999
Admiralty,2013-04-26,2013,17,0.8,27.3,7.899999999999999
Admiralty,2013-04-27,2013,17,27.6,27.6,10.399999999999999
Admiralty,2013-04-28,2013,18,40.4,25.9,3.8000000000000007
Admiralty,2013-04-29,2013,18,16.2,27.7,7.399999999999999
Admiralty,2013-04-30,2013,18,0,28.9,8.399999999999999
Admiralty,2013-05-01,2013,18,0.8,28.1,4.699999999999999
Admiralty,2013-05-02,2013,18,7.2,27.9,7
Admiralty,2013-05-03,2013,18,0.4,27.9,4.900000000000002
Admiralty,2013-05-04,2013,18,0.2,28.8,6.700000000000003
Admiralty,2013-05-05,2013,19,8.4,27.4,5.100000000000001
Admiralty,2013-05-06,2013,19,5.4,27.6,7.899999999999999
Admiralty,2013-05-07,2013,19,68.6,26.8,9.900000000000002
Admiralty,2013-05-08,2013,19,1,27.3,6.799999999999997
Admiralty,2013-05-09,2013,19,0.4,27.9,8.600000000000001
Admiralty,2013-05-10,2013,19,7,27.9,8.299999999999997
Admiralty,2013-05-11,2013,19,0,28.2,6.199999999999999
Admiralty,2013-05-12,2013,20,0,30.2,7.599999999999998
Admiralty,2013-05-13,2013,20,0,30.5,7.300000000000004
Admiralty,2013-05-14,2013,20,0.6,28.7,8.000000000000004
Admiralty,2013-05-15,2013,20,13.4,28.8,8.7
Admiralty,2013-05-16,2013,20,0.4,27.3,9.199999999999996
Admiralty,2013-05-17,2013,20,0,29.1,7.799999999999997
Admiralty,2013-05-18,2013,20,0,28.1,5.299999999999997
Admiralty,2013-05-19,2013,21,0,29.2,8.800000000000004
Admiralty,2013-05-20,2013,21,0,28.8,6.600000000000001
Admiralty,2013-05-21,2013,21,9,27.5,10.400000000000002
Admiralty,2013-05-22,2013,21,19.6,27.3,7.5
Admiralty,2013-05-23,2013,21,10.8,28.2,8.000000000000004
Admiralty,2013-05-24,2013,21,4.4,26.7,4.599999999999998
Admiralty,2013-05-25,2013,21,0,28.8,8.399999999999999
Admiralty,2013-05-26,2013,22,14.6,27.1,8.400000000000002
Admiralty,2013-05-27,2013,22,0,28.6,10.400000000000002
Admiralty,2013-05-28,2013,22,0,28.3,7.100000000000001
Admiralty,2013-05-29,2013,22,0.2,27,2.5
Admiralty,2013-05-30,2013,22,0.8,26.8,7.800000000000001
Admiralty,2013-05-31,2013,22,28.4,27.6,9
Admiralty,2013-06-01,2013,22,14,28.2,10.700000000000003
Admiralty,2013-06-02,2013,23,4.2,29,8.8
Admiralty,2013-06-03,2013,23,1,28.6,6.899999999999999
Admiralty,2013-06-04,2013,23,0.2,27.9,8.000000000000004
Admiralty,2013-06-05,2013,23,5.6,27,10.700000000000003
Admiralty,2013-06-06,2013,23,13.8,28,9.599999999999998
Admiralty,2013-06-07,2013,23,12.2,27.9,10.2
Admiralty,2013-06-08,2013,23,0,28.2,8.5
Admiralty,2013-06-09,2013,24,0,27.7,5.100000000000001
Admiralty,2013-06-10,2013,24,5,28.7,6.099999999999998
Admiralty,2013-06-11,2013,24,0,29.1,7.300000000000001
Admiralty,2013-06-12,2013,24,0,29.5,4.300000000000001
Admiralty,2013-06-13,2013,24,0,30,5.600000000000001
Admiralty,2013-06-14,2013,24,0,30.2,4.600000000000001
Admiralty,2013-06-15,2013,24,0,30.3,5.599999999999998
Admiralty,2013-06-16,2013,25,2.8,30.3,6.600000000000001
Admiralty,2013-06-17,2013,25,0,28.8,5.300000000000001
Admiralty,2013-06-18,2013,25,0,30,5.600000000000001
Admiralty,2013-06-19,2013,25,0,30.2,5.4999999999999964
Admiralty,2013-06-20,2013,25,0,29.6,6.100000000000001
Admiralty,2013-06-21,2013,25,0,29.7,4.799999999999997
Admiralty,2013-06-22,2013,25,0,30.2,6
Admiralty,2013-06-23,2013,26,0,30.6,7.0000000000000036
Admiralty,2013-06-24,2013,26,0,30.2,6.100000000000001
Admiralty,2013-06-25,2013,26,2.4,28.6,8.999999999999996
Admiralty,2013-06-26,2013,26,1,27.3,4.699999999999999
Admiralty,2013-06-27,2013,26,0,28.9,6.300000000000001
Admiralty,2013-06-28,2013,26,0,29.1,5.699999999999999
Admiralty,2013-06-29,2013,26,0,29.4,6.199999999999996
Admiralty,2013-06-30,2013,27,12.8,27,5.800000000000001
Admiralty,2013-07-01,2013,27,0,28,4.699999999999999
Admiralty,2013-07-02,2013,27,0.4,27.8,4.399999999999999
Admiralty,2013-07-03,2013,27,0,28.4,7.0000000000000036
Admiralty,2013-07-04,2013,27,1,26.9,5.899999999999999
Admiralty,2013-07-05,2013,27,0,27.2,6.199999999999999
Admiralty,2013-07-06,2013,27,0,29.1,6.099999999999998
Admiralty,2013-07-07,2013,28,0,29.4,7.199999999999999
Admiralty,2013-07-08,2013,28,27.8,28.7,8.399999999999999
Admiralty,2013-07-09,2013,28,8.8,26.4,3.6999999999999993
Admiralty,2013-07-10,2013,28,0,28.6,6.599999999999998
Admiralty,2013-07-11,2013,28,16.4,27.2,8.600000000000001
Admiralty,2013-07-12,2013,28,1,27,5.799999999999997
Admiralty,2013-07-13,2013,28,0,27.3,4.699999999999999
Admiralty,2013-07-14,2013,29,0.4,27.4,4.600000000000001
Admiralty,2013-07-15,2013,29,0,26.9,7.099999999999998
Admiralty,2013-07-16,2013,29,0,27.8,6.300000000000001
Admiralty,2013-07-17,2013,29,6,26.6,6.100000000000001
Admiralty,2013-07-18,2013,29,2.8,26.3,3.700000000000003
Admiralty,2013-07-19,2013,29,0,28.1,6.600000000000001
Admiralty,2013-07-20,2013,29,0,29.1,6.899999999999999
Admiralty,2013-07-21,2013,30,0,29.4,6.399999999999999
Admiralty,2013-07-22,2013,30,0,29,5.900000000000002
Admiralty,2013-07-23,2013,30,0,29.6,5.899999999999999
Admiralty,2013-07-24,2013,30,0,29.3,8.200000000000003
Admiralty,2013-07-25,2013,30,0,28,6.5
Admiralty,2013-07-26,2013,30,8.8,26.6,7.100000000000001
Admiralty,2013-07-27,2013,30,0,25.8,3.400000000000002
Admiralty,2013-07-28,2013,31,0,28.7,8.399999999999999
Admiralty,2013-07-29,2013,31,6,27.6,5.100000000000001
Admiralty,2013-07-30,2013,31,0,27.6,5.900000000000002
Admiralty,2013-07-31,2013,31,12.4,28.3,7.299999999999997
Admiralty,2013-08-01,2013,31,1.6,26.9,8.099999999999998
Admiralty,2013-08-02,2013,31,0.2,27.2,5
Admiralty,2013-08-03,2013,31,0,29.2,6.5
Admiralty,2013-08-04,2013,32,0,28.6,5.300000000000001
Admiralty,2013-08-05,2013,32,34,26.7,6.200000000000003
Admiralty,2013-08-06,2013,32,0,28.1,5.800000000000001
Admiralty,2013-08-07,2013,32,0.8,28.4,5.400000000000002
Admiralty,2013-08-08,2013,32,0.2,27,5.100000000000001
Admiralty,2013-08-09,2013,32,17.2,27.2,8.100000000000001
Admiralty,2013-08-10,2013,32,23.2,27.2,9
Admiralty,2013-08-11,2013,33,14.8,26.4,9.2
Admiralty,2013-08-12,2013,33,4.6,27.5,9.7
Admiralty,2013-08-13,2013,33,0.8,26.4,5.100000000000001
Admiralty,2013-08-14,2013,33,3.6,27.3,4.099999999999998
Admiralty,2013-08-15,2013,33,0,28.7,5.799999999999997
Admiralty,2013-08-16,2013,33,0,28.4,6.300000000000001
Admiralty,2013-08-17,2013,33,11.8,27.5,7
Admiralty,2013-08-18,2013,34,0.8,28.2,7.699999999999999
Admiralty,2013-08-19,2013,34,0,27.8,7.800000000000001
Admiralty,2013-08-20,2013,34,15.6,26.8,6.200000000000003
Admiralty,2013-08-21,2013,34,0,28.4,6.299999999999997
Admiralty,2013-08-22,2013,34,9.2,28.4,8.799999999999997
Admiralty,2013-08-23,2013,34,0,28.6,6.900000000000002
Admiralty,2013-08-24,2013,34,0,29.3,7.0000000000000036
Admiralty,2013-08-25,2013,35,0,29.2,5.600000000000001
Admiralty,2013-08-26,2013,35,25.4,27.4,7
Admiralty,2013-08-27,2013,35,0,28.8,6.900000000000002
Admiralty,2013-08-28,2013,35,6.4,27.3,8.499999999999996
Admiralty,2013-08-29,2013,35,5.8,26.1,5.5
Admiralty,2013-08-30,2013,35,0.2,26.9,7.5
Admiralty,2013-08-31,2013,35,0,28.2,8.8
Admiralty,2013-09-01,2013,36,2.2,27,5.100000000000001
Admiralty,2013-09-02,2013,36,39.2,26.7,8.600000000000001
Admiralty,2013-09-03,2013,36,26.8,26.3,6.399999999999999
Admiralty,2013-09-04,2013,36,2,26.2,5.400000000000002
Admiralty,2013-09-05,2013,36,12.8,25.7,3.099999999999998
Admiralty,2013-09-06,2013,36,43.6,26.1,7.199999999999999
Admiralty,2013-09-07,2013,36,8.6,25.7,7.5
Admiralty,2013-09-08,2013,37,0.2,26.1,7.5
Admiralty,2013-09-09,2013,37,19.6,25.9,6.899999999999999
Admiralty,2013-09-10,2013,37,4.6,25.5,3.8999999999999986
Admiralty,2013-09-11,2013,37,0.2,27.9,7.599999999999998
Admiralty,2013-09-12,2013,37,0,28.4,8.100000000000001
Admiralty,2013-09-13,2013,37,0,28.1,5.300000000000001
Admiralty,2013-09-14,2013,37,0,28.6,5.800000000000001
Admiralty,2013-09-15,2013,38,23.4,25.2,4.299999999999997
Admiralty,2013-09-16,2013,38,0,27.7,7.699999999999999
Admiralty,2013-09-17,2013,38,2,26.8,5.599999999999998
Admiralty,2013-09-18,2013,38,0,28.8,5.900000000000002
Admiralty,2013-09-19,2013,38,0,28.9,6.799999999999997
Admiralty,2013-09-20,2013,38,0,29.4,6.600000000000001
Admiralty,2013-09-21,2013,38,0,29.4,4.899999999999999
Admiralty,2013-09-22,2013,39,0,29.5,6.199999999999996
Admiralty,2013-09-23,2013,39,0,29.5,6.799999999999997
Admiralty,2013-09-24,2013,39,0,29.7,6.699999999999999
Admiralty,2013-09-25,2013,39,10.4,27,7.300000000000001
Admiralty,2013-09-26,2013,39,22.4,25.8,7.400000000000002
Admiralty,2013-09-27,2013,39,0,28.3,5.5
Admiralty,2013-09-28,2013,39,6,27.8,5.100000000000001
Admiralty,2013-09-29,2013,40,0.6,27.3,8
Admiralty,2013-09-30,2013,40,0,28.1,5.600000000000001
Admiralty,2013-10-01,2013,40,0,29.3,6.5000000000000036
Admiralty,2013-10-02,2013,40,9.2,26.8,6
Admiralty,2013-10-03,2013,40,47.6,26.9,10.100000000000001
Admiralty,2013-10-04,2013,40,1.8,27.9,8.100000000000001
Admiralty,2013-10-05,2013,40,4.8,28,8.400000000000002
Admiralty,2013-10-06,2013,41,7.2,27.9,9.899999999999999
Admiralty,2013-10-07,2013,41,0.4,27.7,8.5
Admiralty,2013-10-08,2013,41,7.4,29.3,8.600000000000001
Admiralty,2013-10-09,2013,41,0,28,9.899999999999999
Admiralty,2013-10-10,2013,41,0.8,27.5,9.2
Admiralty,2013-10-11,2013,41,0.6,27.1,5.300000000000001
Admiralty,2013-10-12,2013,41,0,27.8,4.599999999999998
Admiralty,2013-10-13,2013,42,14.2,27.8,5.199999999999999
Admiralty,2013-10-14,2013,42,0.8,26.9,6.199999999999999
Admiralty,2013-10-15,2013,42,0.2,27.5,5.400000000000002
Admiralty,2013-10-16,2013,42,0,29.2,7.300000000000004
Admiralty,2013-10-17,2013,42,0,28.8,6.800000000000004
Admiralty,2013-10-18,2013,42,3.4,28.2,6.699999999999999
Admiralty,2013-10-19,2013,42,0,27.2,7.200000000000003
Admiralty,2013-10-20,2013,43,0.8,26.5,7.399999999999999
Admiralty,2013-10-21,2013,43,9,27.2,5
Admiralty,2013-10-22,2013,43,0,26.8,7.100000000000001
Admiralty,2013-10-23,2013,43,0,27.3,7.300000000000001
Admiralty,2013-10-24,2013,43,0,27,8.5
Admiralty,2013-10-25,2013,43,0,27.9,8.099999999999998
Admiralty,2013-10-26,2013,43,0,27,8.100000000000001
Admiralty,2013-10-27,2013,44,6.8,26.1,9.000000000000004
Admiralty,2013-10-28,2013,44,60.8,26.3,10.599999999999998
Admiralty,2013-10-29,2013,44,0,27.2,6.899999999999999
Admiralty,2013-10-30,2013,44,9.4,26.6,7.700000000000003
Admiralty,2013-10-31,2013,44,17,26.6,9.999999999999996
Admiralty,2013-11-01,2013,44,74.2,26.7,10.300000000000004
Admiralty,2013-11-02,2013,44,0,26.7,5.800000000000001
Admiralty,2013-11-03,2013,45,0,26.7,8.500000000000004
Admiralty,2013-11-04,2013,45,7.4,26.7,7.099999999999998
Admiralty,2013-11-05,2013,45,34,27,9.599999999999998
Admiralty,2013-11-06,2013,45,0.2,26.9,6.700000000000003
Admiralty,2013-11-07,2013,45,0,28.1,7.399999999999999
Admiralty,2013-11-08,2013,45,0.2,27.2,7.200000000000003
Admiralty,2013-11-09,2013,45,15.6,26.4,6.800000000000001
Admiralty,2013-11-10,2013,46,14.2,26.9,7
Admiralty,2013-11-11,2013,46,3.4,27,6.300000000000001
Admiralty,2013-11-12,2013,46,4,25.4,4.299999999999997
Admiralty,2013-11-13,2013,46,42.8,27,10.699999999999996
Admiralty,2013-11-14,2013,46,0.2,26.6,7
Admiralty,2013-11-15,2013,46,1.6,26.4,7.100000000000001
Admiralty,2013-11-16,2013,46,0.8,27.1,6.700000000000003
Admiralty,2013-11-17,2013,47,1.2,25.7,2.3999999999999986
Admiralty,2013-11-18,2013,47,0,26.7,5.799999999999997
Admiralty,2013-11-19,2013,47,1,27.2,6.699999999999999
Admiralty,2013-11-20,2013,47,6,27.3,5.599999999999998
Admiralty,2013-11-21,2013,47,11.2,27.9,7
Admiralty,2013-11-22,2013,47,34.8,27.3,7.400000000000002
Admiralty,2013-11-23,2013,47,1,26.6,8.399999999999999
Admiralty,2013-11-24,2013,48,0,27.6,6.9999999999999964
Admiralty,2013-11-25,2013,48,9,26.7,8.899999999999999
Admiralty,2013-11-26,2013,48,0.4,26.9,4.800000000000001
Admiralty,2013-11-27,2013,48,41.2,27.9,10.3
Admiralty,2013-11-28,2013,48,0.4,26.6,6.600000000000001
Admiralty,2013-11-29,2013,48,0.8,27.2,7
Admiralty,2013-11-30,2013,48,11,26.6,7.599999999999998
Admiralty,2013-12-01,2013,49,44,25.6,3.1000000000000014
Admiralty,2013-12-02,2013,49,9.4,24.5,1.1999999999999993
Admiralty,2013-12-03,2013,49,48.8,25.2,7.199999999999999
Admiralty,2013-12-04,2013,49,0,25.4,4.100000000000001
Admiralty,2013-12-05,2013,49,1.2,26.3,7.100000000000001
Admiralty,2013-12-06,2013,49,44.2,24.8,6.699999999999999
Admiralty,2013-12-07,2013,49,0,26.7,9.299999999999997
Admiralty,2013-12-08,2013,50,20.4,24.9,4.899999999999999
Admiralty,2013-12-09,2013,50,0,26.8,8.699999999999996
Admiralty,2013-12-10,2013,50,2,26.9,6.899999999999999
Admiralty,2013-12-11,2013,50,8.8,27,6.199999999999999
Admiralty,2013-12-12,2013,50,3.4,26.9,5.699999999999999
Admiralty,2013-12-13,2013,50,0,27.4,6.900000000000002
Admiralty,2013-12-14,2013,50,0.6,27.2,7
Admiralty,2013-12-15,2013,51,6.6,26.5,9.700000000000003
Admiralty,2013-12-16,2013,51,0,28,8.100000000000001
Admiralty,2013-12-17,2013,51,0.2,27.9,8.099999999999998
Admiralty,2013-12-18,2013,51,57.8,26.7,11.599999999999998
Admiralty,2013-12-19,2013,51,0,25.6,5.800000000000001
Admiralty,2013-12-20,2013,51,3.8,25.1,3.8999999999999986
Admiralty,2013-12-21,2013,51,0,25.9,5.699999999999999
Admiralty,2013-12-22,2013,52,0,26.5,6.699999999999999
Admiralty,2013-12-23,2013,52,2.2,25.3,3.5
Admiralty,2013-12-24,2013,52,0.6,26.7,3.8999999999999986
Admiralty,2013-12-25,2013,52,0,27,4.800000000000001
Admiralty,2013-12-26,2013,52,15.4,26.3,6.699999999999999
Admiralty,2013-12-27,2013,52,0.2,26.6,4.800000000000001
Admiralty,2013-12-28,2013,52,0.4,26,4.699999999999999
Admiralty,2013-12-29,2014,1,0,25.8,3.599999999999998
Admiralty,2013-12-30,2014,1,0.4,26.2,4.900000000000002
Admiralty,2013-12-31,2014,1,1,25.4,2.799999999999997
Admiralty,2014-01-01,2014,1,0,26.3,4.5
Admiralty,2014-01-02,2014,1,0,26.9,6.099999999999998
Admiralty,2014-01-03,2014,1,4.6,26.5,4.600000000000001
Admiralty,2014-01-04,2014,1,3.8,26.4,6.5
Admiralty,2014-01-05,2014,2,3.6,24.6,1.6999999999999993
Admiralty,2014-01-06,2014,2,80,25,4.099999999999998
Admiralty,2014-01-07,2014,2,2,26.5,6.300000000000001
Admiralty,2014-01-08,2014,2,0,26.9,6.400000000000002
Admiralty,2014-01-09,2014,2,2.6,25.4,3.6000000000000014
Admiralty,2014-01-10,2014,2,0,26.9,7.799999999999997
Admiralty,2014-01-11,2014,2,1.8,26.5,7.299999999999997
Admiralty,2014-01-12,2014,3,0.2,25.9,3.900000000000002
Admiralty,2014-01-13,2014,3,0,26.4,4.800000000000001
Admiralty,2014-01-14,2014,3,0.2,26.1,5.700000000000003
Admiralty,2014-01-15,2014,3,0,25.4,4.300000000000001
Admiralty,2014-01-16,2014,3,0,25.6,4.899999999999999
Admiralty,2014-01-17,2014,3,0,25.6,5.100000000000001
Admiralty,2014-01-18,2014,3,0,25.6,5
Admiralty,2014-01-19,2014,4,0,25.6,5.5
Admiralty,2014-01-20,2014,4,0,25.6,5.5
Admiralty,2014-01-21,2014,4,0,25.5,5.300000000000001
Admiralty,2014-01-22,2014,4,0,25,4.899999999999999
Admiralty,2014-01-23,2014,4,0,25.2,5.599999999999998
Admiralty,2014-01-24,2014,4,0,25.2,5.300000000000001
Admiralty,2014-01-25,2014,4,0,25.2,5.599999999999998
Admiralty,2014-01-26,2014,5,0,25.2,6.800000000000001
Admiralty,2014-01-27,2014,5,0,25.2,6.099999999999998
Admiralty,2014-01-28,2014,5,0,26.1,5.599999999999998
Admiralty,2014-01-29,2014,5,0,26,6.600000000000001
Admiralty,2014-01-30,2014,5,0,25.5,7.699999999999999
Admiralty,2014-01-31,2014,5,0,25.8,8.200000000000003
Admiralty,2014-02-01,2014,5,0,25.7,10.599999999999998
Admiralty,2014-02-02,2014,6,0,25.4,8
Admiralty,2014-02-03,2014,6,0,25.9,8.7
Admiralty,2014-02-04,2014,6,0,26.2,9.400000000000002
Admiralty,2014-02-05,2014,6,0,25.9,9.5
Admiralty,2014-02-06,2014,6,0,26.2,8.7
Admiralty,2014-02-07,2014,6,0,26.3,7.899999999999999
Admiralty,2014-02-08,2014,6,15.8,26.3,7.899999999999999
Admiralty,2014-02-09,2014,7,0,27,8.400000000000002
Admiralty,2014-02-10,2014,7,0,27.6,9.099999999999998
Admiralty,2014-02-11,2014,7,0,27.2,7
Admiralty,2014-02-12,2014,7,0,27.1,8.399999999999999
Admiralty,2014-02-13,2014,7,0,27.5,7.700000000000003
Admiralty,2014-02-14,2014,7,0,27,6.199999999999999
Admiralty,2014-02-15,2014,7,0,27.1,6.300000000000001
Admiralty,2014-02-16,2014,8,0,26.9,6.199999999999999
Admiralty,2014-02-17,2014,8,0,27,5.800000000000001
Admiralty,2014-02-18,2014,8,0,27.4,7.400000000000002
Admiralty,2014-02-19,2014,8,0,27.1,7.5
Admiralty,2014-02-20,2014,8,0,27.1,6.600000000000001
Admiralty,2014-02-21,2014,8,0,26.9,4.900000000000002
Admiralty,2014-02-22,2014,8,0,27.5,7.899999999999999
Admiralty,2014-02-23,2014,9,0,26.7,7.300000000000001
Admiralty,2014-02-24,2014,9,0,26.7,7.699999999999999
Admiralty,2014-02-25,2014,9,0,26.4,7.600000000000001
Admiralty,2014-02-26,2014,9,0,26.8,7.5
Admiralty,2014-02-27,2014,9,0,27.3,8.299999999999997
Admiralty,2014-02-28,2014,9,0,27.1,7.399999999999999
Admiralty,2014-03-01,2014,9,0,27,6.899999999999999
Admiralty,2014-03-02,2014,10,0,27.5,9.799999999999997
Admiralty,2014-03-03,2014,10,0,27.3,8.800000000000004
Admiralty,2014-03-04,2014,10,0,27.5,9.099999999999998
Admiralty,2014-03-05,2014,10,0,27.4,10
Admiralty,2014-03-06,2014,10,0,26.9,8.399999999999999
Admiralty,2014-03-07,2014,10,0,27.2,8.200000000000003
Admiralty,2014-03-08,2014,10,0,27.4,8.299999999999997
Admiralty,2014-03-09,2014,11,0,27,9
Admiralty,2014-03-10,2014,11,0,27.2,7.199999999999999
Admiralty,2014-03-11,2014,11,0,27.6,9.299999999999997
Admiralty,2014-03-12,2014,11,0,27.7,8.7
Admiralty,2014-03-13,2014,11,0,28,9.199999999999996
Admiralty,2014-03-14,2014,11,0,28.2,8.399999999999999
Admiralty,2014-03-15,2014,11,0,28,6.199999999999999
Admiralty,2014-03-16,2014,12,25.4,25.4,3.3999999999999986
Admiralty,2014-03-17,2014,12,29.6,25.7,4.199999999999999
Admiralty,2014-03-18,2014,12,21.2,26.1,5.600000000000001
Admiralty,2014-03-19,2014,12,21.8,25.9,7
Admiralty,2014-03-20,2014,12,2.4,26.5,6.399999999999999
Admiralty,2014-03-21,2014,12,5,27.3,8.3
Admiralty,2014-03-22,2014,12,0,27,6.699999999999999
Admiralty,2014-03-23,2014,13,0,27.4,8.100000000000001
Admiralty,2014-03-24,2014,13,0,27.6,7.5000000000000036
Admiralty,2014-03-25,2014,13,0,27.9,7.600000000000001
Admiralty,2014-03-26,2014,13,0,28.2,7.300000000000004
Admiralty,2014-03-27,2014,13,0,28.6,8.399999999999999
Admiralty,2014-03-28,2014,13,10,28.3,8.399999999999999
Admiralty,2014-03-29,2014,13,4.6,27.7,7.800000000000001
Admiralty,2014-03-30,2014,14,0,28,7.100000000000001
Admiralty,2014-03-31,2014,14,0,28.5,7.099999999999998
Admiralty,2014-04-01,2014,14,3,28.1,7.400000000000002
Admiralty,2014-04-02,2014,14,0.2,28.3,6
Admiralty,2014-04-03,2014,14,0,29,7.299999999999997
Admiralty,2014-04-04,2014,14,0,28,8.5
Admiralty,2014-04-05,2014,14,3,26.3,3.900000000000002
Admiralty,2014-04-06,2014,15,2,28,6.600000000000001
Admiralty,2014-04-07,2014,15,0,28.8,9.600000000000001
Admiralty,2014-04-08,2014,15,10.8,27.7,8.799999999999997
Admiralty,2014-04-09,2014,15,10.4,27.5,9.800000000000004
Admiralty,2014-04-10,2014,15,0.8,27.4,5.599999999999998
Admiralty,2014-04-11,2014,15,44.2,27.3,11.300000000000004
Admiralty,2014-04-12,2014,15,2.4,26.6,6.199999999999999
Admiralty,2014-04-13,2014,16,12.2,28.3,9.2
Admiralty,2014-04-14,2014,16,60.4,27.6,12.799999999999997
Admiralty,2014-04-15,2014,16,0,28.4,9.800000000000004
Admiralty,2014-04-16,2014,16,6.6,28.1,8.400000000000002
Admiralty,2014-04-17,2014,16,13,27.8,7.599999999999998
Admiralty,2014-04-18,2014,16,0.2,27.2,3.900000000000002
Admiralty,2014-04-19,2014,16,0,28.7,8.400000000000002
Admiralty,2014-04-20,2014,17,11.8,27.6,5.899999999999999
Admiralty,2014-04-21,2014,17,5.8,26.5,3.900000000000002
Admiralty,2014-04-22,2014,17,0.2,27.3,10.099999999999998
Admiralty,2014-04-23,2014,17,2,27.8,8.7
Admiralty,2014-04-24,2014,17,9.4,28,9.199999999999996
Admiralty,2014-04-25,2014,17,49.2,27.8,10.5
Admiralty,2014-04-26,2014,17,1.8,27.9,9.299999999999997
Admiralty,2014-04-27,2014,18,0,28,7.700000000000003
Admiralty,2014-04-28,2014,18,0.2,28.5,6.799999999999997
Admiralty,2014-04-29,2014,18,0,28.2,5.800000000000001
Admiralty,2014-04-30,2014,18,11.8,27.8,7.0000000000000036
Admiralty,2014-05-01,2014,18,0.2,28,6.5
Admiralty,2014-05-02,2014,18,0,29.5,6.900000000000002
Admiralty,2014-05-03,2014,18,38.6,28.6,9.200000000000003
Admiralty,2014-05-04,2014,19,0,28.9,7.099999999999998
Admiralty,2014-05-05,2014,19,4.4,28.9,7
Admiralty,2014-05-06,2014,19,0,29.5,7.299999999999997
Admiralty,2014-05-07,2014,19,3.4,28,9.000000000000004
Admiralty,2014-05-08,2014,19,46,27.2,9.700000000000003
Admiralty,2014-05-09,2014,19,21.8,28.1,6.400000000000002
Admiralty,2014-05-10,2014,19,0,29.6,8
Admiralty,2014-05-11,2014,20,36.4,27.7,9.500000000000004
Admiralty,2014-05-12,2014,20,0.8,27.9,6.5
